t,det_idx,label,x,y,z,matched_gt,gt_dist,is_fp
1784255740.381,6,red box,2.7920,-0.9331,1.1935,obj_0,0.06962758006044607,0
1784255740.381,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.01464948843574055,0
1784255740.888,0,black bowl,0.0080,0.3751,1.0280,obj_7,0.015149247272761622,0
1784255740.888,1,brown teddy bear,1.4675,0.5974,1.0848,obj_4,0.020845164059653906,0
1784255740.888,2,brown bottle,1.7714,-0.9661,1.2360,obj_3,0.007245783770371603,0
1784255740.888,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922186420123,0
1784255740.888,4,brown banana,2.0213,0.5906,1.0277,obj_5,0.014019462137729062,0
1784255740.888,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.02197455269372611,0
1784255740.888,6,red box,2.7920,-0.9331,1.1935,obj_0,0.0696406813351694,0
1784255740.888,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.014629096493272414,0
1784255741.386,0,black bowl,0.0080,0.3751,1.0280,obj_7,0.015170448647496535,0
1784255741.386,1,brown teddy bear,1.4675,0.5974,1.0848,obj_4,0.02084783625771094,0
1784255741.386,2,brown bottle,1.7714,-0.9662,1.2360,obj_3,0.007222696140978289,0
1784255741.386,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.01707592252164756,0
1784255741.386,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.014045388894300875,0
1784255741.386,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021978040643477192,0
1784255741.386,6,red box,2.7920,-0.9331,1.1935,obj_0,0.06964723360208766,0
1784255741.386,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.014618904975695245,0
1784255741.888,0,black bowl,0.0080,0.3752,1.0280,obj_7,0.01518107800778052,0
1784255741.888,1,brown teddy bear,1.4675,0.5974,1.0848,obj_4,0.0208491728368729,0
1784255741.888,2,brown bottle,1.7714,-0.9662,1.2360,obj_3,0.007211162746984764,0
1784255741.888,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922689261395,0
1784255741.888,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.014058392315792975,0
1784255741.888,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021979787429618786,0
1784255741.888,6,red box,2.7920,-0.9331,1.1935,obj_0,0.06965051014280156,0
1784255741.888,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.014613810333038872,0
1784255742.385,0,black bowl,0.0083,0.3750,1.0280,obj_7,0.014847851085930718,0
1784255742.385,1,brown teddy bear,1.4675,0.5975,1.0849,obj_4,0.020714943929895525,0
1784255742.385,2,brown bottle,1.7714,-0.9661,1.2357,obj_3,0.007487205752930449,0
1784255742.385,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922773068346,0
1784255742.385,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.014072061248979284,0
1784255742.385,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021984118240588088,0
1784255742.385,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06964007564567593,0
1784255742.385,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.01465135228684201,0
1784255742.884,0,black bowl,0.0085,0.3749,1.0280,obj_7,0.014682032626178843,0
1784255742.884,1,brown teddy bear,1.4675,0.5975,1.0849,obj_4,0.020647925357786544,0
1784255742.884,2,brown bottle,1.7713,-0.9660,1.2356,obj_3,0.007625575963479324,0
1784255742.884,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922814971802,0
1784255742.884,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.01407894629571657,0
1784255742.884,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021986287773715345,0
1784255742.884,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06963488224351899,0
1784255742.884,7,brown scissors,2.8889,-0.6030,1.0860,obj_1,0.014670196836256914,0
1784255743.384,0,black bowl,0.0085,0.3749,1.0280,obj_7,0.014599330056953918,0
1784255743.384,1,brown teddy bear,1.4675,0.5975,1.0850,obj_4,0.02061444031492517,0
1784255743.384,2,brown bottle,1.7713,-0.9660,1.2355,obj_3,0.007694842762392802,0
1784255743.384,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922835923556,0
1784255743.384,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.01408240144252282,0
1784255743.384,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.02198737357183294,0
1784255743.384,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06963229150559991,0
1784255743.384,7,brown scissors,2.8889,-0.6030,1.0859,obj_1,0.014679637421532174,0
1784255743.894,0,black bowl,0.0086,0.3749,1.0280,obj_7,0.014558031465410261,0
1784255743.894,1,brown teddy bear,1.4675,0.5976,1.0850,obj_4,0.020597703888784107,0
1784255743.894,2,brown bottle,1.7713,-0.9660,1.2355,obj_3,0.007729495944872854,0
1784255743.894,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017075922846399437,0
1784255743.894,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.014084132169078108,0
1784255743.894,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021987916728736182,0
1784255743.894,6,red box,2.7920,-0.9331,1.1936,obj_0,0.0696309976276245,0
1784255743.894,7,brown scissors,2.8889,-0.6030,1.0859,obj_1,0.014684362281516495,0
1784255744.384,0,black bowl,0.0086,0.3749,1.0280,obj_7,0.014536125630968203,0
1784255744.384,1,brown teddy bear,1.4676,0.5976,1.0850,obj_4,0.020588325473432215,0
1784255744.384,2,brown bottle,1.7713,-0.9661,1.2359,obj_3,0.007358385341066255,0
1784255744.384,3,gray mug,-0.0139,-0.0042,1.0440,obj_6,0.01713754750598091,0
1784255744.384,4,brown banana,2.0213,0.5905,1.0277,obj_5,0.014084998320304966,0
1784255744.384,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021988188371643232,0
1784255744.384,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06963035106140707,0
1784255744.384,7,brown scissors,2.8889,-0.6030,1.0859,obj_1,0.014686725852060297,0
1784255744.892,0,black bowl,0.0086,0.3749,1.0280,obj_7,0.01452517705245228,0
1784255744.892,1,brown teddy bear,1.4676,0.5976,1.0850,obj_4,0.02058375133218706,0
1784255744.892,2,brown bottle,1.7712,-0.9662,1.2361,obj_3,0.007174150729010163,0
1784255744.892,3,gray mug,-0.0139,-0.0042,1.0440,obj_6,0.017168710844034086,0
1784255744.892,4,brown banana,2.0213,0.5905,1.0276,obj_5,0.014085431592863304,0
1784255744.892,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.02198832420920948,0
1784255744.892,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06963002787149374,0
1784255744.892,7,brown scissors,2.8890,-0.6030,1.0859,obj_1,0.014687907922309057,0
1784255745.384,0,black bowl,0.0086,0.3749,1.0280,obj_7,0.014519703850733551,0
1784255745.384,1,brown teddy bear,1.4677,0.5976,1.0850,obj_4,0.020581493050689133,0
1784255745.384,2,brown bottle,1.7712,-0.9662,1.2362,obj_3,0.0070823937101471696,0
1784255745.384,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.01718437970971992,0
1784255745.384,4,brown banana,2.0213,0.5905,1.0276,obj_5,0.01408564827837343,0
1784255745.384,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021988392132021188,0
1784255745.384,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06962986629983656,0
1784255745.384,7,brown scissors,2.8890,-0.6030,1.0859,obj_1,0.014688499028658106,0
1784255746.882,0,black bowl,0.0086,0.3749,1.0280,obj_7,0.014514915394846712,0
1784255746.882,1,brown teddy bear,1.4677,0.5976,1.0850,obj_4,0.02057953280514187,0
1784255746.882,2,brown bottle,1.7712,-0.9662,1.2363,obj_3,0.007002313362810285,0
1784255746.882,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.01719813748469277,0
1784255746.882,4,brown banana,2.0213,0.5905,1.0276,obj_5,0.014085837905116264,0
1784255746.882,5,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.02198845156668414,0
1784255746.882,6,red box,2.7920,-0.9331,1.1936,obj_0,0.06962972493737853,0
1784255746.882,7,brown scissors,2.8890,-0.6030,1.0859,obj_1,0.014689016285657958,0
1784255747.886,0,black bowl,0.0086,0.3746,1.0280,obj_7,0.01453554176917652,0
1784255747.886,1,brown teddy bear,1.4677,0.5975,1.0850,obj_4,0.02063471904332692,0
1784255747.886,2,brown bottle,1.7712,-0.9662,1.2362,obj_3,0.007033066631578165,0
1784255747.886,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.017199614157713983,0
1784255747.886,4,brown banana,2.0214,0.5910,1.0278,obj_5,0.013814675867474029,0
1784255747.886,5,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021937408112658416,0
1784255747.886,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06969968654905277,0
1784255747.886,7,brown scissors,2.8893,-0.6038,1.0860,obj_1,0.015396777199853303,0
1784255748.383,0,black bowl,0.0086,0.3745,1.0280,obj_7,0.01454799253031641,0
1784255748.383,1,brown teddy bear,1.4677,0.5975,1.0849,obj_4,0.02066246304912684,0
1784255748.383,2,brown bottle,1.7712,-0.9662,1.2362,obj_3,0.007051307069083931,0
1784255748.383,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.017199860319248046,0
1784255748.383,4,brown banana,2.0214,0.5913,1.0278,obj_5,0.013684992116181743,0
1784255748.383,5,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021912061506330127,0
1784255748.383,6,red box,2.7921,-0.9331,1.1935,obj_0,0.06973469696159906,0
1784255748.383,7,brown scissors,2.8895,-0.6042,1.0860,obj_1,0.015755479965444553,0
1784255748.887,0,black bowl,0.0086,0.3744,1.0280,obj_7,0.014554708139089967,0
1784255748.887,1,brown teddy bear,1.4677,0.5975,1.0849,obj_4,0.02067635524662292,0
1784255748.887,2,brown bottle,1.7712,-0.9662,1.2362,obj_3,0.007060429166123855,0
1784255748.887,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.017199983405303498,0
1784255748.887,4,brown banana,2.0214,0.5914,1.0278,obj_5,0.013621675993205982,0
1784255748.887,5,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021899432693827877,0
1784255748.887,6,red box,2.7921,-0.9331,1.1935,obj_0,0.0697522082966581,0
1784255748.887,7,brown scissors,2.8895,-0.6044,1.0861,obj_1,0.01593594652467536,0
1784255749.388,0,black bowl,0.0086,0.3744,1.0280,obj_7,0.01455818830626668,0
1784255749.388,1,brown teddy bear,1.4677,0.5975,1.0849,obj_4,0.020683306382155982,0
1784255749.388,2,brown bottle,1.7712,-0.9662,1.2362,obj_3,0.007064990682093566,0
1784255749.388,3,gray mug,-0.0140,-0.0043,1.0440,obj_6,0.017200044949653298,0
1784255749.388,4,brown banana,2.0214,0.5915,1.0279,obj_5,0.013590405627123806,0
1784255749.388,5,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021893129432718136,0
1784255749.388,6,red box,2.7921,-0.9331,1.1935,obj_0,0.06976096549503821,0
1784255749.388,7,brown scissors,2.8896,-0.6045,1.0861,obj_1,0.0160264476275687,0
1784255749.881,0,black bowl,0.0087,0.3744,1.0280,obj_7,0.014519594213895952,0
1784255749.881,1,brown teddy bear,1.4675,0.5974,1.0849,obj_4,0.02073904278862634,0
1784255749.881,2,brown bottle,1.7713,-0.9661,1.2358,obj_3,0.007439985205478972,0
1784255749.881,3,gray mug,-0.0140,-0.0041,1.0441,obj_6,0.017214914539802905,0
1784255749.881,4,brown banana,2.0214,0.5915,1.0279,obj_5,0.013574868151797105,0
1784255749.881,5,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021889980591257685,0
1784255749.881,6,red box,2.7921,-0.9331,1.1935,obj_0,0.0697653444767725,0
1784255749.881,7,brown scissors,2.8896,-0.6045,1.0861,obj_1,0.01607176381619785,0
1784255750.384,0,black bowl,0.0087,0.3745,1.0280,obj_7,0.014485824976145114,0
1784255750.384,1,brown teddy bear,1.4675,0.5975,1.0852,obj_4,0.0203705361828815,0
1784255750.384,2,brown bottle,1.7714,-0.9660,1.2357,obj_3,0.007561162415310435,0
1784255750.384,3,gray mug,-0.0141,-0.0040,1.0441,obj_6,0.01722315113766117,0
1784255750.384,4,brown banana,2.0214,0.5911,1.0278,obj_5,0.013739986169527653,0
1784255750.384,5,gray canned food,3.2615,-0.6382,1.1337,obj_2,0.021803585498283415,0
1784255750.384,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06973542507970355,0
1784255750.384,7,brown scissors,2.8894,-0.6042,1.0861,obj_1,0.01571697347831186,0
1784255750.888,0,black bowl,0.0087,0.3746,1.0280,obj_7,0.014442174383483806,0
1784255750.888,1,brown teddy bear,1.4676,0.5976,1.0854,obj_4,0.0201632925793781,0
1784255750.888,2,brown bottle,1.7714,-0.9660,1.2355,obj_3,0.007761157078908083,0
1784255750.888,3,gray mug,-0.0140,-0.0040,1.0440,obj_6,0.01713565208225126,0
1784255750.888,4,brown banana,2.0214,0.5909,1.0278,obj_5,0.01382570532306916,0
1784255750.888,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.02176043170356915,0
1784255750.888,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06972049108868356,0
1784255750.888,7,brown scissors,2.8892,-0.6041,1.0861,obj_1,0.015539709620227675,0
1784255751.382,0,black bowl,0.0087,0.3747,1.0280,obj_7,0.01442062049464767,0
1784255751.382,1,brown teddy bear,1.4676,0.5976,1.0855,obj_4,0.0200597067252917,0
1784255751.382,2,brown bottle,1.7715,-0.9660,1.2354,obj_3,0.007861589869758035,0
1784255751.382,3,gray mug,-0.0139,-0.0040,1.0440,obj_6,0.01709199327562405,0
1784255751.382,4,brown banana,2.0213,0.5908,1.0278,obj_5,0.013869338003721286,0
1784255751.382,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.02173886582016962,0
1784255751.382,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06971303052487338,0
1784255751.382,7,brown scissors,2.8892,-0.6040,1.0861,obj_1,0.015451111837307685,0
1784255751.891,0,black bowl,0.0087,0.3747,1.0280,obj_7,0.014409911758438889,0
1784255751.891,1,brown teddy bear,1.4676,0.5976,1.0856,obj_4,0.020007922948025267,0
1784255751.891,2,brown bottle,1.7715,-0.9660,1.2353,obj_3,0.00791191029848542,0
1784255751.891,3,gray mug,-0.0139,-0.0040,1.0440,obj_6,0.017070186755710474,0
1784255751.891,4,brown banana,2.0213,0.5908,1.0278,obj_5,0.013891345504652023,0
1784255751.891,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.02172808564152571,0
1784255751.891,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970930185149557,0
1784255751.891,7,brown scissors,2.8892,-0.6040,1.0861,obj_1,0.01540682165420887,0
1784255752.387,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409660741382608,0
1784255752.387,1,brown teddy bear,1.4676,0.5976,1.0856,obj_4,0.01995615999440433,0
1784255752.387,2,brown bottle,1.7716,-0.9659,1.2350,obj_3,0.008172112847994727,0
1784255752.387,3,gray mug,-0.0139,-0.0040,1.0441,obj_6,0.017035895053734085,0
1784255752.387,4,brown banana,2.0161,0.5993,1.0265,obj_5,0.007828205073046227,0
1784255752.387,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.0217226962441678,0
1784255752.387,6,red box,2.7921,-0.9331,1.1936,obj_0,0.0697074379170138,0
1784255752.387,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015384678761687351,0
1784255752.888,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409549861772942,0
1784255752.888,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.01993029097080708,0
1784255752.888,2,brown bottle,1.7717,-0.9659,1.2349,obj_3,0.008303175539214357,0
1784255752.888,3,gray mug,-0.0139,-0.0041,1.0441,obj_6,0.017018988830358305,0
1784255752.888,4,brown banana,2.0135,0.6036,1.0259,obj_5,0.008459784808779207,0
1784255752.888,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021720001718629832,0
1784255752.888,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970650605033367,0
1784255752.888,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015373607867954773,0
1784255753.387,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409498079299499,0
1784255753.387,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.019917359586466,0
1784255753.387,2,brown bottle,1.7717,-0.9659,1.2348,obj_3,0.00836893408878093,0
1784255753.387,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017010595834699594,0
1784255753.387,4,brown banana,2.0123,0.6057,1.0256,obj_5,0.009784907660664833,0
1784255753.387,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021718654499164967,0
1784255753.387,6,red box,2.7921,-0.9331,1.1936,obj_0,0.0697060401421355,0
1784255753.387,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015368072559568964,0
1784255753.890,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409473102407321,0
1784255753.890,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.019910894677937357,0
1784255753.890,2,brown bottle,1.7717,-0.9659,1.2348,obj_3,0.008401868609930793,0
1784255753.890,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017006414391883894,0
1784255753.890,4,brown banana,2.0116,0.6068,1.0255,obj_5,0.010610884344495182,0
1784255753.890,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021717980900260715,0
1784255753.890,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970580719432193,0
1784255753.890,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015365304940039773,0
1784255754.384,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409460842548768,0
1784255754.384,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.01990766241980628,0
1784255754.384,2,brown bottle,1.7717,-0.9658,1.2348,obj_3,0.008418349493057153,0
1784255754.384,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017004327437471708,0
1784255754.384,4,brown banana,2.0113,0.6073,1.0254,obj_5,0.011054575780690473,0
1784255754.384,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021717644103516145,0
1784255754.384,6,red box,2.7921,-0.9331,1.1936,obj_0,0.0697056907219861,0
1784255754.384,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015363921138946577,0
1784255754.888,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409454769766527,0
1784255754.888,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.01990604633980177,0
1784255754.888,2,brown bottle,1.7717,-0.9658,1.2348,obj_3,0.00842659331695032,0
1784255754.888,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017003284902419275,0
1784255754.888,4,brown banana,2.0111,0.6076,1.0253,obj_5,0.011283059157407129,0
1784255754.888,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021717475705820964,0
1784255754.888,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970563248621105,0
1784255754.888,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015363229240568547,0
1784255755.385,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.01440945174766221,0
1784255755.385,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.019905238312068297,0
1784255755.385,2,brown bottle,1.7717,-0.9658,1.2348,obj_3,0.008430716071585726,0
1784255755.385,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.01700276387048203,0
1784255755.385,4,brown banana,2.0110,0.6077,1.0253,obj_5,0.011398844689423109,0
1784255755.385,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.02171739150714243,0
1784255755.385,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970560336842176,0
1784255755.385,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015362883291921921,0
1784255755.886,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409450240181768,0
1784255755.886,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.0199048343012692,0
1784255755.886,2,brown bottle,1.7717,-0.9658,1.2348,obj_3,0.008432777659215289,0
1784255755.886,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.01700250341341695,0
1784255755.886,4,brown banana,2.0110,0.6078,1.0253,obj_5,0.011457109810039674,0
1784255755.886,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021717349407845254,0
1784255755.886,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970558880955208,0
1784255755.886,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015362710317734002,0
1784255756.884,0,black bowl,0.0088,0.3747,1.0280,obj_7,0.014409449111134008,0
1784255756.884,1,brown teddy bear,1.4676,0.5976,1.0857,obj_4,0.019904531294512064,0
1784255756.884,2,brown bottle,1.7717,-0.9658,1.2348,obj_3,0.008434323941864224,0
1784255756.884,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.01700230809638992,0
1784255756.884,4,brown banana,2.0110,0.6079,1.0253,obj_5,0.01150096846490918,0
1784255756.884,5,gray canned food,3.2614,-0.6382,1.1337,obj_2,0.021717317833391373,0
1784255756.884,6,red box,2.7921,-0.9331,1.1936,obj_0,0.06970557789041013,0
1784255756.884,7,brown scissors,2.8891,-0.6040,1.0861,obj_1,0.015362580587152239,0
1784255758.395,0,black bowl,0.0078,0.3747,1.0280,obj_7,0.015391568931341065,0
1784255758.395,1,brown teddy bear,1.4675,0.5975,1.0853,obj_4,0.020309144635910593,0
1784255758.395,2,brown bottle,1.7717,-0.9659,1.2348,obj_3,0.008407035066833228,0
1784255758.395,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017002251133084987,0
1784255758.395,4,brown banana,2.0109,0.6083,1.0252,obj_5,0.011928741641167273,0
1784255758.395,5,gray canned food,3.2614,-0.6382,1.1338,obj_2,0.02178008556108869,0
1784255758.395,6,red box,2.7920,-0.9331,1.1936,obj_0,0.0696802278116461,0
1784255758.395,7,brown scissors,2.8890,-0.6035,1.0860,obj_1,0.015002309165126532,0
1784255758.883,0,black bowl,0.0073,0.3747,1.0280,obj_7,0.015883200081028396,0
1784255758.883,1,brown teddy bear,1.4675,0.5974,1.0851,obj_4,0.020511769831909922,0
1784255758.883,2,brown bottle,1.7716,-0.9659,1.2348,obj_3,0.00839337769215157,0
1784255758.883,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.0170022470643494,0
1784255758.883,4,brown banana,2.0109,0.6085,1.0251,obj_5,0.012137733421762869,0
1784255758.883,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021811494309123807,0
1784255758.883,6,red box,2.7920,-0.9331,1.1935,obj_0,0.06966758635294033,0
1784255758.883,7,brown scissors,2.8890,-0.6032,1.0860,obj_1,0.0148252642083493,0
1784255759.381,0,black bowl,0.0070,0.3747,1.0280,obj_7,0.016129143203282955,0
1784255759.381,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.020613150179219712,0
1784255759.381,2,brown bottle,1.7716,-0.9659,1.2348,obj_3,0.008386594351228528,0
1784255759.381,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.0170022450299852,0
1784255759.381,4,brown banana,2.0109,0.6086,1.0251,obj_5,0.0122423699143873,0
1784255759.381,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021827203891128508,0
1784255759.381,6,red box,2.7920,-0.9331,1.1935,obj_0,0.06966127368265221,0
1784255759.381,7,brown scissors,2.8890,-0.6031,1.0860,obj_1,0.01473754282292615,0
1784255759.889,0,black bowl,0.0077,0.3748,1.0280,obj_7,0.015475700444691057,0
1784255759.889,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.020633901173400224,0
1784255759.889,2,brown bottle,1.7716,-0.9659,1.2348,obj_3,0.00843147650833238,0
1784255759.889,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017002244012804004,0
1784255759.889,4,brown banana,2.0109,0.6087,1.0251,obj_5,0.012296638644321775,0
1784255759.889,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021835059980849395,0
1784255759.889,6,red box,2.7921,-0.9331,1.1935,obj_0,0.0697188539608184,0
1784255759.889,7,brown scissors,2.8878,-0.6047,1.0858,obj_1,0.014936785730096745,0
1784255760.384,0,black bowl,0.0080,0.3748,1.0280,obj_7,0.015149288113668686,0
1784255760.384,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.020644282489254928,0
1784255760.384,2,brown bottle,1.7716,-0.9659,1.2347,obj_3,0.008453920564414973,0
1784255760.384,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.01700224350421358,0
1784255760.384,4,brown banana,2.0109,0.6087,1.0251,obj_5,0.012323779485069302,0
1784255760.384,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021838988349981055,0
1784255760.384,6,red box,2.7921,-0.9331,1.1934,obj_0,0.06974765343871935,0
1784255760.384,7,brown scissors,2.8873,-0.6055,1.0857,obj_1,0.015129829506338089,0
1784255760.887,0,black bowl,0.0082,0.3749,1.0280,obj_7,0.014986165101555095,0
1784255760.887,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.020649474599314117,0
1784255760.887,2,brown bottle,1.7716,-0.9658,1.2347,obj_3,0.008465143329931476,0
1784255760.887,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.01700224324991847,0
1784255760.887,4,brown banana,2.0109,0.6087,1.0251,obj_5,0.012337351511923564,0
1784255760.887,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.02184095261556356,0
1784255760.887,6,red box,2.7921,-0.9331,1.1934,obj_0,0.06976205550900147,0
1784255760.887,7,brown scissors,2.8870,-0.6059,1.0856,obj_1,0.01524879735135598,0
1784255761.385,0,black bowl,0.0082,0.3749,1.0280,obj_7,0.0149046251802593,0
1784255761.385,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.02065207101705725,0
1784255761.385,2,brown bottle,1.7716,-0.9658,1.2347,obj_3,0.00847075489620372,0
1784255761.385,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017002243122770936,0
1784255761.385,4,brown banana,2.0109,0.6087,1.0250,obj_5,0.0123441379254254,0
1784255761.385,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021841934768602612,0
1784255761.385,6,red box,2.7921,-0.9331,1.1934,obj_0,0.06976925712655452,0
1784255761.385,7,brown scissors,2.8869,-0.6061,1.0856,obj_1,0.015313747381801211,0
1784255761.890,0,black bowl,0.0083,0.3749,1.0280,obj_7,0.014863860719416672,0
1784255761.890,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.02065336931656741,0
1784255761.890,2,brown bottle,1.7716,-0.9658,1.2347,obj_3,0.008473560725111866,0
1784255761.890,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017002243059197168,0
1784255761.890,4,brown banana,2.0109,0.6087,1.0250,obj_5,0.012347531232002518,0
1784255761.890,5,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021842425850183287,0
1784255761.890,6,red box,2.7921,-0.9331,1.1934,obj_0,0.06977285808088117,0
1784255761.890,7,brown scissors,2.8868,-0.6062,1.0856,obj_1,0.015347569109155884,0
1784255762.889,0,black bowl,0.0083,0.3749,1.0280,obj_7,0.014833289804747287,0
1784255762.889,1,brown teddy bear,1.4675,0.5973,1.0850,obj_4,0.02065434308084476,0
1784255762.889,2,brown bottle,1.7716,-0.9658,1.2347,obj_3,0.008475665116793561,0
1784255762.889,3,gray mug,-0.0138,-0.0041,1.0442,obj_6,0.017002243011516822,0
