t,selection_mode,obj,arm,attempt,rank_J,rank_dist,node,dist,ee_dist,d_gantry_lin,d_gantry_rot,d_arm,hold,manip,J,gantry_lin,gantry_rot,ik_ms,plan_time_s,plan_ms,traj_energy,success
1784212723.982593,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212731.9663255,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212740.0394926,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212748.6574285,fixed,target,arm_1,0,0,33,153,0.18922303507588403,1.0678104827407002,0.05058188910487238,1.3269447042081177,11.416031346133856,5.474357769734824,0.10271001214069433,64.44237847336478,2.99859458737233e-08,-1.2640665746954838,237.6982699497603,0.080024842,158.6366099654697,13.335719427776594,1
1784212756.0740309,fixed,target,arm_1,0,0,1,2519,0.08672672716226314,0.6404536945876622,0.24164714702721787,1.0196985447599538,7.637525669585885,2.787078799767408,0.06139767667812015,45.398091120972154,0.09659846282049149,-2.6981019525877095,11.41368894604966,0.079538618,170.50448700319976,28.047184245807905,1
1784212764.133873,fixed,target,arm_1,0,0,6,1109,0.11050740578474635,0.5799657201310435,0.24691507686560962,0.8833680034260146,5.903277576458576,1.1506184383688407,0.1377911779233196,36.06668176370331,0.36165774770818765,3.1414359353921473,12.852170038968325,0.065297721,169.63383002439514,22.87658502434664,1
1784212772.09322,fixed,target,arm_1,0,0,2,7,0.09044592942707086,0.5712459578738209,0.09713329017750238,1.146646715700396,9.665344086835544,0.6875500836547278,0.026274721132952296,53.3950882406543,0.04315266489727584,1.2482068611820332,11.224752990528941,0.07543702099999999,137.2450590133667,12.622798166087136,1
1784212780.1254072,fixed,target,arm_1,0,0,0,2618,0.043666903666603356,0.5024950208741502,0.3218477711176886,0.9776357459757067,6.376330415854039,1.515309980417297,0.1062797358176299,39.5894807921058,0.02117594141888686,2.1873455548005993,11.19607302825898,0.038693311999999994,118.86028398294002,11.23098351216233,1
1784212788.3255134,fixed,target,arm_1,0,0,1,1694,0.1947234661087377,0.9810519628762647,0.2724351341084256,1.264398438535708,6.820742752215084,1.6057522364879389,0.09813004739341094,47.0257925607149,0.2040906600502612,1.6280478023342289,168.57439995510504,0.08031026299999999,142.26991101168096,19.324964831159242,1
1784212796.1994908,fixed,target,arm_1,0,0,0,418,0.1329913781843719,0.9426782353907962,0.30392180787164125,1.6812655639946907,9.36944560517886,5.883674817757917,0.13497951784518944,63.87041356122076,1.3482878673497233e-07,1.4053607290792798,20.121656998526305,0.070611829,158.89603202231228,12.886440164885121,1
1784212804.3187494,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212812.3675268,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212820.4099195,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212828.628232,fixed,target,arm_1,0,0,27,123,0.18103166555564257,1.0505735361588053,0.9349315749037472,1.044113677340503,8.455405574147214,7.638410005169202,0.0864568377179002,52.407175913700144,0.5377450976764842,-1.5569077418163513,203.27290595741943,0.092968018,167.97818097984418,36.35178235691417,1
1784212836.470288,fixed,target,arm_1,0,0,0,1151,0.07272661605343674,0.6112826373595734,0.6168768597945363,1.5653111933613728,5.572084833075139,1.0027920338898713,0.0941156094637627,47.75134517825192,0.4865879523532944,-1.62551059724532,15.820526983588934,0.089012302,160.50883702700958,35.15006076484518,1
1784212844.4341662,fixed,target,arm_1,0,0,1,2252,0.05691042860725288,0.5475817421658699,0.5136048441807239,1.5204048567458814,6.286845593624499,1.854065054600315,0.12654460912724144,49.07602083044712,0.5470633603032877,-1.1071049210205186,21.340591018088162,0.072472481,132.62076396495104,28.205361602828408,1
1784212852.4442487,fixed,target,arm_1,0,0,1,1932,0.0706653875569107,0.5383376934726645,0.6379891876671334,1.441463281227294,5.952806097213386,0.5578168653993618,0.088984809409885,46.66279314983344,0.9351952324041284,-2.6826431813511675,10.02046000212431,0.083433467,159.58958701230586,41.841790083515946,1
1784212860.5255482,fixed,target,arm_1,0,0,0,1138,0.039238875727057504,0.4647437722332618,0.6428057151680907,0.8329096946261307,5.539116583299148,0.3352887564710166,0.12220056654192832,34.3934734125441,0.19419330152287875,-0.20214158827004755,14.102393004577607,0.072743839,128.1269589671865,11.952343369659685,1
1784212868.6474714,fixed,target,arm_1,0,0,0,487,0.12191992815529337,0.9622621688966376,0.5693154749187288,1.6797913567381288,12.055661293538652,7.711808964491749,0.06994885157847211,74.47999553289391,0.36758975249314085,1.1501200910813854,190.4005649848841,0.065917646,131.9397350307554,23.580603663641778,1
1784212876.6289551,fixed,target,arm_1,0,0,0,487,0.11403838505698635,0.9231076769834571,0.5693154749187288,1.6797913567381288,12.055661293538652,7.711808964491749,0.06994885157847211,74.39362533014425,0.5855175533649879,1.6533404469465407,17.780991038307548,0.091393771,170.06018897518516,40.30639452598524,1
1784212884.6892183,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212892.778626,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212900.7503757,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784212908.9946642,fixed,target,arm_1,0,0,16,189,0.14121799026326978,1.3016874750505614,1.6207211567238893,1.2775560502664485,11.779673063121077,7.269048118755093,0.09368823553379939,69.31039426402079,1.0581165485396764,-1.7573446855456392,261.5021169767715,0.062571456,128.97218397120014,41.99985481337918,1
1784212916.7630756,fixed,target,arm_1,0,0,1,1931,0.05094786079812101,0.9820142517110253,1.143440388180661,1.3871430830823004,5.631563416675256,0.8500528634895863,0.07906567673904194,46.872765744068765,0.8278072935143381,-0.19093372627198882,21.832651982549578,0.08133703,149.1813720203936,32.25894555026099,1
1784212924.8252566,fixed,target,arm_1,0,0,0,1197,0.03522043325942576,0.9436796554868068,1.0965559918879015,1.2376930138877995,5.793596274304934,1.203951215875555,0.10613172555748676,44.60297999076758,0.8780533593107461,0.23701155701153742,15.442835981957614,0.07588234599999999,150.06125398213044,34.00011307510909,1
1784212932.8648937,fixed,target,arm_1,0,0,2,2081,0.08565359469997419,0.9383458850763707,1.1963192079724252,1.342507286995318,5.906964349688604,0.9341136654684183,0.07633462542414739,47.08840165023126,1.194886482873991,3.1415926517864654,10.42018603766337,0.09225882699999999,179.0179920499213,49.46212483532637,1
1784212940.9688265,fixed,target,arm_1,0,0,1,558,0.056515506228738785,0.8981493760259989,0.7102123082009699,2.1816096693829308,11.754264739511306,4.329530137910085,0.1225512978098131,80.70406109702478,0.8616570457648782,1.4935003831112421,11.617531010415405,0.091739791,189.14200499420986,49.41218723691183,1
