t,selection_mode,obj,arm,attempt,rank_J,rank_dist,node,dist,ee_dist,d_gantry_lin,d_gantry_rot,d_arm,hold,manip,J,gantry_lin,gantry_rot,ik_ms,plan_time_s,plan_ms,traj_energy,success
1784212195.6914308,random,target,arm_3,1,1,0,153,0.07120191170715756,0.9804083432646699,0.05058188910487238,1.3269447042081177,11.154631346133852,5.474357769734824,0.10271001214069433,63.37824630295197,1.2299508665277857e-06,-1.227100625985638,155.48203198704869,0.081848475,155.3360809921287,12.406633500516625,1
1784212203.5076377,random,target,arm_4,2,2,1,516,0.12337672079161877,0.9232328642038409,0.09161963899555658,1.635528467782349,11.903912332678996,8.411946992060162,0.08199286660354906,72.28196851621581,0.012422659833989238,1.2511717019399626,10.651187971234322,0.083234955,216.09214995987713,10.384776509327624,1
1784212210.9191449,random,target,arm_4,0,0,2,2017,0.0864242237972054,0.5338274913221749,0.2267648139202152,1.9244044424642968,6.107951059511929,0.5182531434602352,0.10536408380710185,54.45664668482184,0.24096685279747793,-0.03770878737006771,14.529042993672192,0.07738441700000001,137.51303497701883,14.884588206961194,1
1784212219.1944094,random,target,arm_2,0,0,0,516,0.04903214896883278,1.0498493021743038,0.09161963899555658,1.635528467782349,12.218812332678995,8.411946992060162,0.08199286660354906,73.61093614899377,0.0834501890826491,1.1757914795858204,248.29418602166697,0.089656835,159.96858599828556,14.031662270022291,1
1784212226.9884608,random,target,arm_2,0,0,0,2017,0.07568889335710986,0.6292621136322722,0.2267648139202152,1.9244044424642968,6.423051059511928,0.5182531434602352,0.10536408380710185,55.71749756736862,0.08841595646320806,1.5133622260278048,8.94768297439441,0.058013092,116.01008602883667,15.727359268595865,1
1784212235.0758858,random,target,arm_3,0,0,5,2618,0.0975265402664373,0.5401670090484698,0.3218477711176886,0.9776357459757067,6.1149304158540385,1.515309980417297,0.1062797358176299,38.80124743268641,0.0,2.17864832303109,9.174220031127334,0.084216512,158.20918197277933,10.031713396842468,1
1784212243.37892,random,target,arm_1,1,1,2,7,0.09044592942707086,0.5712459578738209,0.09713329017750238,1.146646715700396,9.665344086835544,0.6875500836547278,0.026274721132952296,53.3950882406543,0.04315266489727584,1.2482068611820332,8.315400977153331,0.064222803,117.13516397867352,12.67926348280743,1
1784212251.097498,random,target,arm_1,0,0,0,2618,0.043666903666603356,0.5024950208741502,0.3218477711176886,0.9776357459757067,6.376330415854039,1.515309980417297,0.1062797358176299,39.5894807921058,0.02117594141888686,2.1873455548005993,10.916850995272398,0.066800709,139.97910701436922,11.251521178146685,1
1784212259.5145032,random,target,arm_2,1,1,0,13,0.1542467719178006,0.9979394193344823,0.3056234977133583,1.700723858927205,7.613935272676073,3.858299056254309,0.05794438335169555,58.310636753152814,0.17740048104585787,-1.5833192551097022,153.8478130241856,0.085647276,145.21222497569397,18.448949160979755,1
1784212267.21294,random,target,arm_1,0,0,0,418,0.1329913781843719,0.9426782353907962,0.30392180787164125,1.6812655639946907,9.36944560517886,5.883674817757917,0.13497951784518944,63.87041356122076,1.4009183646301609e-08,1.7610353819757247,7.325134996790439,0.088187287,155.14935902319849,13.387633954416735,1
1784212275.6312408,random,target,arm_3,1,1,1,14,0.16180262126869757,0.978419750683901,0.4095071308571514,1.5206258940726078,8.08191849627826,5.237390541883807,0.039231730267128714,57.56343300960107,0.4401350918476786,-1.0783223197159029,185.85396895650774,0.061993486,131.00668898550794,30.114209878992572,1
1784212283.526694,random,target,arm_3,1,1,3,2830,0.16238015049159374,0.942170683156863,0.9232065352334808,1.334189180946307,7.092149569156097,6.415130112040242,0.07647275932491912,52.218938975116885,0.5588654363217246,-1.379205741266286,8.497600967530161,0.079073948,153.52477302076295,27.40334949407846,1
1784212291.3204434,random,target,arm_4,0,0,1,1173,0.08925401957690154,0.9538638640205389,0.5350062849526749,1.0821779784385126,5.389290761605635,0.8756814055079962,0.09542050922511355,39.390252139840015,0.8258588291519634,1.5549520581119822,8.779854979366064,0.070352583,119.99380897032097,34.26871527669706,1
1784212299.3461144,random,target,arm_4,0,0,0,1173,0.08499609183585789,0.9171520800861841,0.5350062849526749,1.0821779784385126,5.389290761605635,0.8756814055079962,0.09542050922511355,39.30927026351423,0.6851140134128126,0.44328088696712786,7.768438023049384,0.069574651,120.12943299487233,25.437652467479143,1
