t,selection_mode,obj,arm,attempt,rank_J,rank_dist,node,dist,ee_dist,d_gantry_lin,d_gantry_rot,d_arm,hold,manip,J,gantry_lin,gantry_rot,ik_ms,plan_time_s,plan_ms,traj_energy,success
1784214638.6286938,fixed,target,arm_4,0,0,6,2533,0.1094072712654367,2.5751959631706307,1.9145338509152907,0.9125287865710219,7.4014068712170396,1.5507821708188543,0.0747501148851019,66.98450182986285,2.0,-1.163546381129709,9.441588015761226,0.069269071,154.40885198768228,67.18997788624542,1
1784214646.7754996,fixed,target,arm_4,0,0,7,2021,0.10987091992897303,2.5618247238350507,1.827864461641127,0.7571092415785357,5.391869402212084,0.521101222224809,0.10284810278981732,63.675554208285966,2.0,-1.3975680315391898,35.200598009396344,0.059905236,178.88908798340708,64.03563137829795,1
1784214654.8418887,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214663.004188,fixed,target,arm_4,0,0,23,535,0.19054143161604706,2.71419793889835,1.7606316737121384,1.0562833405167424,10.504369105580551,6.981925727632002,0.06067495822181302,65.45929036941924,2.0,-1.9679917463248324,189.73522499436513,0.056315339,154.1787780006416,76.90173389082527,1
1784214670.8771963,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214678.9425962,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214686.993261,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214695.0458043,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214703.4742324,fixed,target,arm_4,0,0,0,185,0.10061798756850057,3.1114938845280826,1.9266419461145625,0.4130617689699494,7.34811587402031,5.866943802741686,0.22292302982040668,66.59793261694436,2.0,2.36817634623907,444.87941602710634,0.08029879399999999,206.11698797438294,71.15346543319345,1
1784214711.0787253,fixed,target,arm_4,0,0,0,185,0.09157763062600552,3.1004363983765058,1.9266419461145625,0.4130617689699494,7.34811587402031,5.866943802741686,0.22292302982040668,66.5005346756547,2.0,2.686445338978072,50.5445990129374,0.083868798,193.11167701380327,67.84981843732793,1
1784214719.783197,fixed,target,arm_4,1,1,2,2497,0.17054600055033295,3.124950996307491,1.9836283755890636,0.5096815976318901,9.039334536469696,3.596049861092414,0.0,74.527727086152,2.0,-2.399079573781279,316.6556290234439,0.07049348799999999,185.00210402999073,71.5700408844162,1
1784214727.2422004,fixed,target,arm_4,0,0,0,173,0.07936543248989598,3.1139412962105437,1.990821253135933,0.22790105745618527,9.261574010222999,3.4511459110047373,0.1802478366198529,68.8538931591931,2.0,-2.7210229623424254,97.96048596035689,0.091642736,198.33010103320703,77.99085256881212,1
1784214735.2220125,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214743.33221,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214751.3361216,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
1784214759.335575,fixed,target,,-1,-1,-1,-1,,,,,,,,,,,nan,nan,nan,nan,0
