t,selection_mode,obj,arm,attempt,rank_J,rank_dist,node,dist,ee_dist,d_gantry_lin,d_gantry_rot,d_arm,hold,manip,J,gantry_lin,gantry_rot,ik_ms,plan_time_s,plan_ms,traj_energy,success
1784252707.3198774,energy,target,arm_4,0,0,1,2527,0.2071343269826152,3.105337834823014,1.826019076168374,0.6439920669796977,8.494833107832031,7.548843003708933,0.3251928320923191,61.955266012785984,2.0,2.882645375148159,222.6185849867761,0.062751723,153.788143012207,nan,1
1784252763.835736,energy,target,arm_3,0,0,10,171,0.1542849978422802,0.6954210003909143,0.09601239411324536,1.050996080653639,10.832729853184416,4.600913780966644,0.14252719878431094,7.092037781701936,1.3769172464120092,-1.5413476549767486,11.53280696598813,0.073192712,209.444050968159,nan,1
1784252828.0753922,energy,target,arm_4,0,0,1,2527,0.20824156364489596,1.777761713650412,0.450019076168374,0.8964079330203023,5.013997849669504,7.548843003708933,0.3251928320923191,19.197923966420774,2.0,2.8199473470976693,208.50753103150055,0.049072293,129.59650997072458,nan,1
1784252995.676682,energy,target,arm_3,1,1,1,226,0.19728168827706266,1.6307150950120402,0.04325884321453444,0.02834329833485194,8.86242399725105,7.423843297109706,0.22108284866907724,9.352575311126412,2.0,-0.5902194164862282,229.801615991164,0.063003544,149.54679901711643,nan,1
1784253060.0045242,energy,target,arm_4,0,0,34,1409,0.22333719119214418,1.0131592070807833,0.268047366816901,0.7255155398222021,5.81335413298141,1.0544817080365823,0.1369987490185685,13.130485670149428,1.7818818993504775,1.5097293231214564,13.960638956632465,0.060683925,124.60947502404451,nan,1
1784253084.379137,energy,target,arm_3,0,0,26,-1,0.17753381891151468,0.17753381891151468,0.0,0.0,0.0,0.0,0.0,1.5637757293329362,1.4362211382399226,1.2234967439418287,121.43441999796778,0.053199742,85.01923002768308,nan,1
1784253114.908061,energy,target,arm_3,0,0,30,314,0.2052928991286877,0.6386075886165368,0.49783517004779987,2.5163772333100836,7.400027110586496,6.111822248701109,0.0946802660141558,20.770695436921727,2.0,1.3752742213078601,154.19604995986447,0.061212316,104.67094602063298,nan,1
1784253157.775318,energy,target,arm_2,0,0,40,405,0.1996025812586317,0.6320584737361368,0.04011695617115785,0.5437435777780344,9.868268789055344,1.8792496270276562,0.092154283886947,5.38567207302766,0.04794859571105497,1.1837173698419337,8.627534029074013,0.086243006,165.8880430040881,nan,1
1784253182.6909785,energy,target,arm_2,0,0,28,445,0.20685875057044753,0.42449326042031266,0.03710335309114242,0.9411600035647989,9.09776407821171,3.1810370637859973,0.12404339773903691,3.5733926259349618,0.08130145587323336,0.26176106000911364,20.543402002658695,0.087003284,149.67943402007222,nan,1
1784253227.5281775,energy,target,arm_4,0,0,0,154,0.12113427090189892,0.8610920101845725,0.016097282862944207,1.7008241497193128,11.507228011924918,9.851616140130266,0.306397140221404,3.750028771461494,2.0,2.594174372225262,211.20453003095463,0.073930335,160.61917395563796,nan,1
1784253253.649666,energy,target,arm_4,0,0,0,185,0.15228475672188047,0.5244674805894758,0.07305805388543751,3.0065617689699495,7.9057561794942055,5.866943802741686,0.22292302982040668,7.6307420169826905,1.9887535546108952,3.1413531239044103,262.87001301534474,0.067539433,121.11243297113106,nan,1
1784253292.648672,energy,target,arm_3,0,0,10,171,0.15428577789099743,0.8429640263295057,0.0864123941132453,1.3092960806536391,9.46320608603561,4.600913780966644,0.14252719878431094,8.795516901175453,1.9879014393883372,-2.721537891547233,10.261208983138204,0.06062128,182.49921698588878,nan,1
1784253323.0340598,energy,target,arm_3,0,0,25,406,0.17612400594155764,1.6367388571638462,0.41752028460897495,1.0177230650109745,10.047431122799878,8.103940961101737,0.09693671749970008,23.961449248998477,1.3844070355371225,1.5857411593594255,122.83175298944116,0.048959888,141.09265699516982,nan,1
1784253339.068985,energy,target,arm_3,0,0,30,314,0.20529289915337498,0.638415483400335,0.5492351700477998,2.8781772333100837,8.899095088802103,6.111822248701109,0.0946802660141558,22.869000890110527,1.9472829382735486,1.676169475368791,150.55833896622062,0.058543712,106.47201497340575,nan,1
1784253365.8942356,energy,target,arm_2,0,0,40,405,0.1996026015705318,0.40572760121311935,0.04218304382884215,0.8054435777780344,7.497972401027743,1.8792496270276562,0.092154283886947,4.060158234526874,0.24967957732080873,0.7623799677058091,6.193332024849951,0.054791456,110.37873197346926,nan,1
1784253402.7825222,energy,target,arm_2,0,0,16,1301,0.1756753185027026,0.4246713030242623,0.02967871098221303,0.5272026480736184,9.228347356419013,0.8578821227950585,0.13879046190033512,1.9644549397625246,0.2800302409719768,-0.6805421551954481,5.794180964585394,0.068028932,158.47692301031202,nan,1
1784253445.7000906,energy,target,arm_4,0,0,0,154,0.13392702474141846,1.1392316059661645,0.03560271713705587,2.0018241497193126,2.7127579990282036,9.851616140130266,0.306397140221404,7.286234609413615,2.0,2.566556762750663,251.95630599046126,0.07094810600000001,131.86563196359202,nan,1
1784253598.131656,energy,target,arm_3,1,1,1,226,0.19728168827715137,1.817149033059043,0.04315884321453445,0.2809432983348521,2.9750288061112293,7.423843297109706,0.22108284866907724,11.546286583666662,2.0,-0.10325195996594223,233.2632599864155,0.047337688,108.76134800491855,nan,1
1784253636.0896382,energy,target,arm_4,0,0,34,1409,0.22333746380107666,0.7714120148669356,0.267947366816901,1.211615539822202,6.641594028964865,1.0544817080365823,0.1369987490185685,12.217082039713047,1.9558550347944634,2.2592980581360718,63.99225501809269,0.054751653,113.3628329844214,nan,1
1784253649.999568,energy,target,arm_3,0,0,42,-1,0.22586864471781837,0.22586864471781837,0.0,0.0,0.0,0.0,0.0,1.9895246257452053,1.461481671663656,1.864889940746312,87.30689500225708,0.058880639,116.95405398495495,nan,1
1784253668.259423,energy,target,arm_3,0,0,30,314,0.20529289912868742,0.6377129953021717,0.4721351700477998,3.157577233310084,12.218371064314688,6.111822248701109,0.0946802660141558,21.825462061244696,1.9318068201627974,1.6193866307100109,163.79972698632628,0.068918651,131.29695900715888,nan,1
1784253700.5512269,energy,target,arm_2,0,0,53,1281,0.21838754060974216,0.40580938944039063,0.05732879583724515,0.2780035065370977,9.284316888011745,1.5470806941486188,0.13046743511076514,2.04867236817831,0.5854976962066897,0.7897012888573128,4.226268967613578,0.06437710299999999,120.6855810014531,nan,1
1784253725.5324075,energy,target,arm_2,0,0,25,2176,0.20251272685352065,0.4243958785130098,0.17055078127497342,0.3944181706435971,5.729182285095385,0.7047662319471318,0.1442124618441585,4.6764103518878235,0.001525503316224021,0.9338729346270314,9.925430989824235,0.051628717000000005,98.49392902106047,nan,1
1784253769.7124984,energy,target,arm_4,0,0,0,154,0.12070311951178929,1.3484768408555359,0.0524027171370558,1.9449241497193128,6.58755975830392,9.851616140130266,0.306397140221404,9.422932608032042,2.0,2.63873887857652,275.7535109994933,0.07702806400000001,154.10710300784558,nan,1
1784253802.6927824,energy,target,arm_4,0,0,0,185,0.15228475672188055,0.5237796280995869,0.07245805388543758,3.0512617689699493,5.671044506164479,5.866943802741686,0.22292302982040668,7.693930043535531,2.0,3.084243723178728,257.0116720162332,0.068843,141.97527099167928,nan,1
1784253828.6954837,energy,target,arm_3,0,0,10,171,0.15428530796983117,1.0627317817607316,0.09661239411324529,1.2529960806536389,4.994119010257537,4.600913780966644,0.14252719878431094,10.769948090473251,1.5657143555235182,-0.30622761712590485,10.33429999370128,0.060709345,141.7576150270179,nan,1
1784253862.3546698,energy,target,arm_4,0,0,10,2872,0.11981690371968505,0.8762220269739251,0.09695192680413145,1.808848435528775,8.56367086714811,7.4871646339422995,0.1077022517190983,11.53561157062122,1.466665746575783,-1.2358814077520754,113.06976003106683,0.049213032000000004,106.29653604701161,nan,1
1784253884.5137815,energy,target,arm_3,1,1,30,314,0.20529289912868803,1.7947554390206577,0.46653517004779976,0.05817723331008362,9.39677592917434,6.111822248701109,0.0946802660141558,24.151269200367746,1.9839083500181858,1.3722892057088067,126.98403099784628,0.068795893,128.81276896223426,nan,1
